일시,구군,추정_일강수량(mm)
2024-10-08,북구,14.575265260420037
2024-10-08,서구,10.621952552349986
2024-10-08,수성구,4.815621335275954
2024-10-08,중구,6.6289915802315615
2024-10-09,군위군,0.0
2024-10-09,남구,0.0
2024-10-09,달서구,0.0
2024-10-09,달성군,0.0
2024-10-09,동구,0.0
2024-10-09,북구,0.0
2024-10-09,서구,0.0
2024-10-09,수성구,0.0
2024-10-09,중구,0.0
2024-10-10,군위군,0.0
2024-10-10,남구,0.0
2024-10-10,달서구,0.0
2024-10-10,달성군,0.0
2024-10-10,동구,0.0
2024-10-10,북구,0.0
2024-10-10,서구,0.0
2024-10-10,수성구,0.0
2024-10-10,중구,0.0
2024-10-11,군위군,0.0
2024-10-11,남구,0.0
2024-10-11,달서구,0.0
2024-10-11,달성군,0.0
2024-10-11,동구,0.0
2024-10-11,북구,0.0
2024-10-11,서구,0.0
2024-10-11,수성구,0.0
2024-10-11,중구,0.0
2024-10-12,군위군,0.0
2024-10-12,남구,0.0
2024-10-12,달서구,0.0
2024-10-12,달성군,0.0
2024-10-12,동구,0.0
2024-10-12,북구,0.0
2024-10-12,서구,0.0
2024-10-12,수성구,0.0
2024-10-12,중구,0.0
2024-10-13,군위군,0.0
2024-10-13,남구,0.0
2024-10-13,달서구,0.0
2024-10-13,달성군,0.0
2024-10-13,동구,0.0
2024-10-13,북구,0.0
2024-10-13,서구,0.0
2024-10-13,수성구,0.0
2024-10-13,중구,0.0
2024-10-14,군위군,13.202450008673015
2024-10-14,남구,13.389310982055763
2024-10-14,달서구,13.395762208523523
2024-10-14,달성군,17.58146525272962
2024-10-14,동구,13.80879134154336
2024-10-14,북구,12.138912019316418
2024-10-14,서구,12.854420520354516
2024-10-14,수성구,13.601501412939665
2024-10-14,중구,13.340246018654556
2024-10-15,군위군,7.354787176506636
2024-10-15,남구,6.776765229045878
2024-10-15,달서구,6.145140970994429
2024-10-15,달성군,5.536270245570349
2024-10-15,동구,6.277004774426153
2024-10-15,북구,8.787396616533588
2024-10-15,서구,7.292215457018208
2024-10-15,수성구,6.548351060197304
2024-10-15,중구,6.913829474768906
2024-10-16,군위군,0.0
2024-10-16,남구,0.0
2024-10-16,달서구,0.0
2024-10-16,달성군,0.0
2024-10-16,동구,0.0
2024-10-16,북구,0.0
2024-10-16,서구,0.0
2024-10-16,수성구,0.0
2024-10-16,중구,0.0
2024-10-17,군위군,0.0
2024-10-17,남구,0.0
2024-10-17,달서구,0.0
2024-10-17,달성군,0.0
2024-10-17,동구,0.0
2024-10-17,북구,0.0
2024-10-17,서구,0.0
2024-10-17,수성구,0.0
2024-10-17,중구,0.0
2024-10-18,군위군,8.106553779701084
2024-10-18,남구,8.840806744433033
2024-10-18,달서구,8.308565349300489
2024-10-18,달성군,11.0400184485172
2024-10-18,동구,10.489944086800504
2024-10-18,북구,6.332976827866472
2024-10-18,서구,7.7239771294414306
2024-10-18,수성구,9.899300337473495
2024-10-18,중구,9.233640894571261
2024-10-19,군위군,18.420330953301818
2024-10-19,남구,12.461747520204263
2024-10-19,달서구,10.753428989330457
2024-10-19,달성군,12.000099520621573
2024-10-19,동구,10.561238209653979
2024-10-19,북구,18.853065758522384
2024-10-19,서구,15.213143363817277
2024-10-19,수성구,11.756084386326842
2024-10-19,중구,13.000554110935376
2024-10-20,군위군,0.0
2024-10-20,남구,0.0
2024-10-20,달서구,0.0
2024-10-20,달성군,0.0
2024-10-20,동구,0.0
2024-10-20,북구,0.0
2024-10-20,서구,0.0
2024-10-20,수성구,0.0
2024-10-20,중구,0.0
2024-10-21,군위군,4.399910961294033
2024-10-21,남구,4.617495375067494
2024-10-21,달서구,5.407694368837639
2024-10-21,달성군,6.303658600696315
2024-10-21,동구,4.428011018096867
2024-10-21,북구,3.5798792532351063
2024-10-21,서구,4.482975022928804
2024-10-21,수성구,4.39238156914044
2024-10-21,중구,4.289943860007919
2024-10-22,군위군,21.3420648635373
2024-10-22,남구,21.85344560507167
2024-10-22,달서구,21.69791283978334
2024-10-22,달성군,23.407247032154505
2024-10-22,동구,21.57392541272021
2024-10-22,북구,22.420881686731043
2024-10-22,서구,21.757923818604027
2024-10-22,수성구,21.626471630362555
2024-10-22,중구,21.74591735368114
2024-10-23,군위군,0.13654447272357875
2024-10-23,남구,0.22959250047914914
2024-10-23,달서구,0.07253874997563584
2024-10-23,달성군,0.44079430971574307
2024-10-23,동구,0.4448101606483803
2024-10-23,북구,0.031443825295010906
2024-10-23,서구,0.08857491955465549
2024-10-23,수성구,0.37454503222046254
2024-10-23,중구,0.3040865245256871
2024-10-24,군위군,0.0
2024-10-24,남구,0.0
2024-10-24,달서구,0.0
2024-10-24,달성군,0.0
2024-10-24,동구,0.0
2024-10-24,북구,0.0
2024-10-24,서구,0.0
2024-10-24,수성구,0.0
2024-10-24,중구,0.0
2024-10-25,군위군,0.0
2024-10-25,남구,0.0
2024-10-25,달서구,0.0
2024-10-25,달성군,0.0
2024-10-25,동구,0.0
2024-10-25,북구,0.0
2024-10-25,서구,0.0
2024-10-25,수성구,0.0
2024-10-25,중구,0.0
2024-10-26,군위군,0.0
2024-10-26,남구,0.0
2024-10-26,달서구,0.0
2024-10-26,달성군,0.0
2024-10-26,동구,0.0
2024-10-26,북구,0.0
2024-10-26,서구,0.0
2024-10-26,수성구,0.0
2024-10-26,중구,0.0
2024-10-27,군위군,3.0130620322819133
2024-10-27,남구,2.8762374055144027
2024-10-27,달서구,2.914268282827137
2024-10-27,달성군,2.0673269570872987
2024-10-27,동구,2.5990561127449157
2024-10-27,북구,3.432090962613068
2024-10-27,서구,3.1051924898981236
2024-10-27,수성구,2.709807804099519
2024-10-27,중구,2.840881829030568
2024-10-28,군위군,0.6365444727235787
2024-10-28,남구,0.6728781832453219
2024-10-28,달서구,0.48281924030451756
2024-10-28,달성군,0.033663478543649414
2024-10-28,동구,0.9448101606483803
2024-10-28,북구,0.5314438252950109
2024-10-28,서구,0.5885749195546555
2024-10-28,수성구,0.8745450322204625
2024-10-28,중구,0.8040865245256872
2024-10-29,군위군,0.0
2024-10-29,남구,0.0
2024-10-29,달서구,0.0
2024-10-29,달성군,0.0
2024-10-29,동구,0.0
2024-10-29,북구,0.0
2024-10-29,서구,0.0
2024-10-29,수성구,0.0
2024-10-29,중구,0.0
2024-10-30,군위군,0.0
2024-10-30,남구,0.0
2024-10-30,달서구,0.0
2024-10-30,달성군,0.0
2024-10-30,동구,0.0
2024-10-30,북구,0.0
2024-10-30,서구,0.0
2024-10-30,수성구,0.0
2024-10-30,중구,0.0
2024-10-31,군위군,0.0
2024-10-31,남구,0.0
2024-10-31,달서구,0.0
2024-10-31,달성군,0.0
2024-10-31,동구,0.0
2024-10-31,북구,0.0
2024-10-31,서구,0.0
2024-10-31,수성구,0.0
2024-10-31,중구,0.0
2024-11-01,군위군,12.612096964880964
2024-11-01,남구,12.879602284870323
2024-11-01,달서구,14.292990595779077
2024-11-01,달성군,15.45560848762661
2024-11-01,동구,12.042810695725242
2024-11-01,북구,12.01891904489944
2024-11-01,서구,12.958677354661294
2024-11-01,수성구,12.163276615020365
2024-11-01,중구,12.210706256158915
2024-11-02,군위군,19.29001760618774
2024-11-02,남구,19.02844766872384
2024-11-02,달서구,19.0845021274704
2024-11-02,달성군,19.300963836899076
2024-11-02,동구,18.245430282399717
2024-11-02,북구,20.329263685405493
2024-11-02,서구,19.43655513932441
2024-11-02,수성구,18.51452695508837
2024-11-02,중구,18.83773684997524
2024-11-03,군위군,0.0
2024-11-03,남구,0.02835715861691361
2024-11-03,달서구,0.04485975483555912
2024-11-03,달성군,0.4663365214563506
2024-11-03,동구,0.0
2024-11-03,북구,0.0
2024-11-03,서구,0.0
2024-11-03,수성구,0.0
2024-11-03,중구,0.0
2024-11-04,군위군,0.11428703661842092
2024-11-04,남구,0.0
2024-11-04,달서구,0.0
2024-11-04,달성군,0.013422797626978554
2024-11-04,동구,0.0034517835165948163
2024-11-04,북구,0.0015469722712777628
2024-11-04,서구,0.03240275007538243
2024-11-04,수성구,0.010558510569352865
2024-11-04,중구,0.011004838357844455
2024-11-05,군위군,0.0
2024-11-05,남구,0.0
2024-11-05,달서구,0.0
2024-11-05,달성군,0.0
2024-11-05,동구,0.0
2024-11-05,북구,0.0
2024-11-05,서구,0.0
2024-11-05,수성구,0.0
2024-11-05,중구,0.0
2024-11-06,군위군,0.0
2024-11-06,남구,0.0
2024-11-06,달서구,0.0
2024-11-06,달성군,0.0
2024-11-06,동구,0.0
2024-11-06,북구,0.0
2024-11-06,서구,0.0
2024-11-06,수성구,0.0
2024-11-06,중구,0.0
2024-11-07,군위군,0.0
2024-11-07,남구,0.0
2024-11-07,달서구,0.0
2024-11-07,달성군,0.0
2024-11-07,동구,0.0
2024-11-07,북구,0.0
2024-11-07,서구,0.0
2024-11-07,수성구,0.0
2024-11-07,중구,0.0
2024-11-08,군위군,0.0
2024-11-08,남구,0.0
2024-11-08,달서구,0.0
2024-11-08,달성군,0.0
2024-11-08,동구,0.0
2024-11-08,북구,0.0
2024-11-08,서구,0.0
2024-11-08,수성구,0.0
2024-11-08,중구,0.0
2024-11-09,군위군,0.0
2024-11-09,남구,0.0
2024-11-09,달서구,0.0
2024-11-09,달성군,0.0
2024-11-09,동구,0.0
2024-11-09,북구,0.0
2024-11-09,서구,0.0
2024-11-09,수성구,0.0
2024-11-09,중구,0.0
2024-11-10,군위군,0.0
2024-11-10,남구,0.0
2024-11-10,달서구,0.0
2024-11-10,달성군,0.0
2024-11-10,동구,0.0
2024-11-10,북구,0.0
2024-11-10,서구,0.0
2024-11-10,수성구,0.0
2024-11-10,중구,0.0
2024-11-11,군위군,0.0
2024-11-11,남구,0.0
2024-11-11,달서구,0.0
2024-11-11,달성군,0.0
2024-11-11,동구,0.0
2024-11-11,북구,0.0
2024-11-11,서구,0.0
2024-11-11,수성구,0.0
2024-11-11,중구,0.0
2024-11-12,군위군,0.0
2024-11-12,남구,0.0
2024-11-12,달서구,0.0
2024-11-12,달성군,0.0
2024-11-12,동구,0.0
2024-11-12,북구,0.0
2024-11-12,서구,0.0
2024-11-12,수성구,0.0
2024-11-12,중구,0.0
2024-11-13,군위군,0.0
2024-11-13,남구,0.0
2024-11-13,달서구,0.0
2024-11-13,달성군,0.0
2024-11-13,동구,0.0
2024-11-13,북구,0.0
2024-11-13,서구,0.0
2024-11-13,수성구,0.0
2024-11-13,중구,0.0
2024-11-14,군위군,0.11428703661842092
2024-11-14,남구,0.0
2024-11-14,달서구,0.0
2024-11-14,달성군,0.013422797626978554
2024-11-14,동구,0.0034517835165948163
2024-11-14,북구,0.0015469722712777628
2024-11-14,서구,0.03240275007538243
2024-11-14,수성구,0.010558510569352865
2024-11-14,중구,0.011004838357844455
2024-11-15,군위군,0.0
2024-11-15,남구,0.02835715861691361
2024-11-15,달서구,0.04485975483555912
2024-11-15,달성군,0.44079430971574307
2024-11-15,동구,0.0
2024-11-15,북구,0.0
2024-11-15,서구,0.0
2024-11-15,수성구,0.0
2024-11-15,중구,0.0
2024-11-16,군위군,0.0
2024-11-16,남구,0.0
2024-11-16,달서구,0.0
2024-11-16,달성군,0.0
2024-11-16,동구,0.0
2024-11-16,북구,0.0
2024-11-16,서구,0.0
2024-11-16,수성구,0.0
2024-11-16,중구,0.0
2024-11-17,군위군,0.0
2024-11-17,남구,0.0
2024-11-17,달서구,0.0
2024-11-17,달성군,0.0
2024-11-17,동구,0.0
2024-11-17,북구,0.0
2024-11-17,서구,0.0
2024-11-17,수성구,0.0
2024-11-17,중구,0.0
2024-11-18,군위군,0.0
2024-11-18,남구,0.0
2024-11-18,달서구,0.0
2024-11-18,달성군,0.0
2024-11-18,동구,0.0
2024-11-18,북구,0.0
2024-11-18,서구,0.0
2024-11-18,수성구,0.0
2024-11-18,중구,0.0
2024-11-19,군위군,0.0
2024-11-19,남구,0.0
2024-11-19,달서구,0.0
2024-11-19,달성군,0.0
2024-11-19,동구,0.0
2024-11-19,북구,0.0
2024-11-19,서구,0.0
2024-11-19,수성구,0.0
2024-11-19,중구,0.0
2024-11-20,군위군,0.0
2024-11-20,남구,0.0
2024-11-20,달서구,0.0
2024-11-20,달성군,0.0
2024-11-20,동구,0.0
2024-11-20,북구,0.0
2024-11-20,서구,0.0
2024-11-20,수성구,0.0
2024-11-20,중구,0.0
2024-11-21,군위군,0.0
2024-11-21,남구,0.0
2024-11-21,달서구,0.0
2024-11-21,달성군,0.0
2024-11-21,동구,0.0
2024-11-21,북구,0.0
2024-11-21,서구,0.0
2024-11-21,수성구,0.0
2024-11-21,중구,0.0
2024-11-22,군위군,0.0
2024-11-22,남구,0.0
2024-11-22,달서구,0.0
2024-11-22,달성군,0.0
2024-11-22,동구,0.0
2024-11-22,북구,0.0
2024-11-22,서구,0.0
2024-11-22,수성구,0.0
2024-11-22,중구,0.0
2024-11-23,군위군,0.0
2024-11-23,남구,0.0
2024-11-23,달서구,0.0
2024-11-23,달성군,0.0
2024-11-23,동구,0.0
2024-11-23,북구,0.0
2024-11-23,서구,0.0
2024-11-23,수성구,0.0
2024-11-23,중구,0.0
2024-11-24,군위군,0.0
2024-11-24,남구,0.0
2024-11-24,달서구,0.0
2024-11-24,달성군,0.0
2024-11-24,동구,0.0
2024-11-24,북구,0.0
2024-11-24,서구,0.0
2024-11-24,수성구,0.0
2024-11-24,중구,0.0
2024-11-25,군위군,0.21384902227092933
2024-11-25,남구,0.16457759352729906
2024-11-25,달서구,0.4406542172215918
2024-11-25,달성군,0.5
2024-11-25,동구,0.011323565958324082
2024-11-25,북구,0.005021386796909991
2024-11-25,서구,0.21765767099256483
2024-11-25,수성구,0.041102131459555276
2024-11-25,중구,0.05094512191805844
2024-11-26,군위군,18.331192902992843
2024-11-26,남구,18.597605914686945
2024-11-26,달서구,16.990653961177127
2024-11-26,달성군,18.091227844180285
2024-11-26,동구,19.435510387766648
2024-11-26,북구,19.47141865148982
2024-11-26,서구,18.226456724119995
2024-11-26,수성구,19.263945721812018
2024-11-26,중구,19.205334106849495
2024-11-27,군위군,0.4004380143474916
2024-11-27,남구,0.36377956508961456
2024-11-27,달서구,0.10420553761396728
2024-11-27,달성군,0.4797593190833292
2024-11-27,동구,0.49212821755827074
2024-11-27,북구,0.49652558547436776
2024-11-27,서구,0.31474507908281757
2024-11-27,수성구,0.4694563791097976
2024-11-27,중구,0.46005971643978605
2024-11-28,군위군,0.11428703661842092
2024-11-28,남구,0.0
2024-11-28,달서구,0.0
2024-11-28,달성군,0.013422797626978554
2024-11-28,동구,0.0034517835165948163
2024-11-28,북구,0.0015469722712777628
2024-11-28,서구,0.03240275007538243
2024-11-28,수성구,0.010558510569352865
2024-11-28,중구,0.011004838357844455
2024-11-29,군위군,0.0
2024-11-29,남구,0.0
2024-11-29,달서구,0.0
2024-11-29,달성군,0.0
2024-11-29,동구,0.0
2024-11-29,북구,0.0
2024-11-29,서구,0.0
2024-11-29,수성구,0.0
2024-11-29,중구,0.0
2024-11-30,군위군,0.0
2024-11-30,남구,0.0
2024-11-30,달서구,0.0
2024-11-30,달성군,0.0
2024-11-30,동구,0.0
2024-11-30,북구,0.0
2024-11-30,서구,0.0
2024-11-30,수성구,0.0
2024-11-30,중구,0.0
2024-12-01,군위군,0.0
2024-12-01,남구,0.0
2024-12-01,달서구,0.0
2024-12-01,달성군,0.0
2024-12-01,동구,0.0
2024-12-01,북구,0.0
2024-12-01,서구,0.0
2024-12-01,수성구,0.0
2024-12-01,중구,0.0
2024-12-02,군위군,0.0
2024-12-02,남구,0.0
2024-12-02,달서구,0.0
2024-12-02,달성군,0.0
2024-12-02,동구,0.0
2024-12-02,북구,0.0
2024-12-02,서구,0.0
2024-12-02,수성구,0.0
2024-12-02,중구,0.0
2024-12-03,군위군,0.0
2024-12-03,남구,0.0
2024-12-03,달서구,0.0
2024-12-03,달성군,0.0
2024-12-03,동구,0.0
2024-12-03,북구,0.0
2024-12-03,서구,0.0
2024-12-03,수성구,0.0
2024-12-03,중구,0.0
2024-12-04,군위군,0.0
2024-12-04,남구,0.0
2024-12-04,달서구,0.0
2024-12-04,달성군,0.0
2024-12-04,동구,0.0
2024-12-04,북구,0.0
2024-12-04,서구,0.0
2024-12-04,수성구,0.0
2024-12-04,중구,0.0
2024-12-05,군위군,0.0
2024-12-05,남구,0.0
2024-12-05,달서구,0.0
2024-12-05,달성군,0.0
2024-12-05,동구,0.0
2024-12-05,북구,0.0
2024-12-05,서구,0.0
2024-12-05,수성구,0.0
2024-12-05,중구,0.0
2024-12-06,군위군,0.0
2024-12-06,남구,0.0
2024-12-06,달서구,0.0
2024-12-06,달성군,0.0
2024-12-06,동구,0.0
2024-12-06,북구,0.0
2024-12-06,서구,0.0
2024-12-06,수성구,0.0
2024-12-06,중구,0.0
2024-12-07,군위군,0.0
2024-12-07,남구,0.0
2024-12-07,달서구,0.0
2024-12-07,달성군,0.0
2024-12-07,동구,0.0
2024-12-07,북구,0.0
2024-12-07,서구,0.0
2024-12-07,수성구,0.0
2024-12-07,중구,0.0
2024-12-08,군위군,0.0
2024-12-08,남구,0.0
2024-12-08,달서구,0.0
2024-12-08,달성군,0.0
2024-12-08,동구,0.0
2024-12-08,북구,0.0
2024-12-08,서구,0.0
2024-12-08,수성구,0.0
2024-12-08,중구,0.0
2024-12-09,군위군,0.0
2024-12-09,남구,0.0
2024-12-09,달서구,0.0
2024-12-09,달성군,0.0
2024-12-09,동구,0.0
2024-12-09,북구,0.0
2024-12-09,서구,0.0
2024-12-09,수성구,0.0
2024-12-09,중구,0.0
2024-12-10,군위군,0.0
2024-12-10,남구,0.0
2024-12-10,달서구,0.0
2024-12-10,달성군,0.0
2024-12-10,동구,0.0
2024-12-10,북구,0.0
2024-12-10,서구,0.0
2024-12-10,수성구,0.0
2024-12-10,중구,0.0
2024-12-11,군위군,0.0
2024-12-11,남구,0.0
2024-12-11,달서구,0.0
2024-12-11,달성군,0.0
2024-12-11,동구,0.0
2024-12-11,북구,0.0
2024-12-11,서구,0.0
2024-12-11,수성구,0.0
2024-12-11,중구,0.0
2024-12-12,군위군,0.0
2024-12-12,남구,0.0
2024-12-12,달서구,0.0
2024-12-12,달성군,0.0
2024-12-12,동구,0.0
2024-12-12,북구,0.0
2024-12-12,서구,0.0
2024-12-12,수성구,0.0
2024-12-12,중구,0.0
2024-12-13,군위군,0.0
2024-12-13,남구,0.0
2024-12-13,달서구,0.0
2024-12-13,달성군,0.0
2024-12-13,동구,0.0
2024-12-13,북구,0.0
2024-12-13,서구,0.0
2024-12-13,수성구,0.0
2024-12-13,중구,0.0
2024-12-14,군위군,0.0
2024-12-14,남구,0.0
2024-12-14,달서구,0.0
2024-12-14,달성군,0.0
2024-12-14,동구,0.0
2024-12-14,북구,0.0
2024-12-14,서구,0.0
2024-12-14,수성구,0.0
2024-12-14,중구,0.0
2024-12-15,군위군,0.0
2024-12-15,남구,0.0
2024-12-15,달서구,0.0
2024-12-15,달성군,0.0
2024-12-15,동구,0.0
2024-12-15,북구,0.0
2024-12-15,서구,0.0
2024-12-15,수성구,0.0
2024-12-15,중구,0.0
2024-12-16,군위군,0.0
2024-12-16,남구,0.0
2024-12-16,달서구,0.0
2024-12-16,달성군,0.0
2024-12-16,동구,0.0
2024-12-16,북구,0.0
2024-12-16,서구,0.0
2024-12-16,수성구,0.0
2024-12-16,중구,0.0
2024-12-17,군위군,0.0
2024-12-17,남구,0.0
2024-12-17,달서구,0.0
2024-12-17,달성군,0.0
2024-12-17,동구,0.0
2024-12-17,북구,0.0
2024-12-17,서구,0.0
2024-12-17,수성구,0.0
2024-12-17,중구,0.0
2024-12-18,군위군,0.0
2024-12-18,남구,0.0
2024-12-18,달서구,0.0
2024-12-18,달성군,0.0
2024-12-18,동구,0.0
2024-12-18,북구,0.0
2024-12-18,서구,0.0
2024-12-18,수성구,0.0
2024-12-18,중구,0.0
2024-12-19,군위군,0.0
2024-12-19,남구,0.0
2024-12-19,달서구,0.0
2024-12-19,달성군,0.0
2024-12-19,동구,0.0
2024-12-19,북구,0.0
2024-12-19,서구,0.0
2024-12-19,수성구,0.0
2024-12-19,중구,0.0
2024-12-20,군위군,0.0
2024-12-20,남구,0.0
2024-12-20,달서구,0.0
2024-12-20,달성군,0.0
2024-12-20,동구,0.0
2024-12-20,북구,0.0
2024-12-20,서구,0.0
2024-12-20,수성구,0.0
2024-12-20,중구,0.0
2024-12-21,군위군,0.23610645837608718
2024-12-21,남구,0.33745577677262095
2024-12-21,달서구,0.4234734575261094
2024-12-21,달성군,0.02024068091667086
2024-12-21,동구,0.45268194309010956
2024-12-21,북구,0.03491823982064314
2024-12-21,서구,0.27382984047183784
2024-12-21,수성구,0.40508865311066494
2024-12-21,중구,0.344026808085901
2024-12-22,군위군,0.0
2024-12-22,남구,0.0
2024-12-22,달서구,0.0
2024-12-22,달성군,0.0
2024-12-22,동구,0.0
2024-12-22,북구,0.0
2024-12-22,서구,0.0
2024-12-22,수성구,0.0
2024-12-22,중구,0.0
2024-12-23,군위군,0.0
2024-12-23,남구,0.0
2024-12-23,달서구,0.0
2024-12-23,달성군,0.0
2024-12-23,동구,0.0
2024-12-23,북구,0.0
2024-12-23,서구,0.0
2024-12-23,수성구,0.0
2024-12-23,중구,0.0
2024-12-24,군위군,0.0
2024-12-24,남구,0.0
2024-12-24,달서구,0.0
2024-12-24,달성군,0.0
2024-12-24,동구,0.0
2024-12-24,북구,0.0
2024-12-24,서구,0.0
2024-12-24,수성구,0.0
2024-12-24,중구,0.0
2024-12-25,군위군,0.0
2024-12-25,남구,0.0
2024-12-25,달서구,0.0
2024-12-25,달성군,0.0
2024-12-25,동구,0.0
2024-12-25,북구,0.0
2024-12-25,서구,0.0
2024-12-25,수성구,0.0
2024-12-25,중구,0.0
2024-12-26,군위군,0.0
2024-12-26,남구,0.0
2024-12-26,달서구,0.0
2024-12-26,달성군,0.0
2024-12-26,동구,0.0
2024-12-26,북구,0.0
2024-12-26,서구,0.0
2024-12-26,수성구,0.0
2024-12-26,중구,0.0
2024-12-27,군위군,0.0
2024-12-27,남구,0.0
2024-12-27,달서구,0.0
2024-12-27,달성군,0.0
2024-12-27,동구,0.0
2024-12-27,북구,0.0
2024-12-27,서구,0.0
2024-12-27,수성구,0.0
2024-12-27,중구,0.0
2024-12-28,군위군,0.0
2024-12-28,남구,0.0
2024-12-28,달서구,0.0
2024-12-28,달성군,0.0
2024-12-28,동구,0.0
2024-12-28,북구,0.0
2024-12-28,서구,0.0
2024-12-28,수성구,0.0
2024-12-28,중구,0.0
2024-12-29,군위군,0.0
2024-12-29,남구,0.0
2024-12-29,달서구,0.0
2024-12-29,달성군,0.0
2024-12-29,동구,0.0
2024-12-29,북구,0.0
2024-12-29,서구,0.0
2024-12-29,수성구,0.0
2024-12-29,중구,0.0
2024-12-30,군위군,0.0
2024-12-30,남구,0.0
2024-12-30,달서구,0.0
2024-12-30,달성군,0.0
2024-12-30,동구,0.0
2024-12-30,북구,0.0
2024-12-30,서구,0.0
2024-12-30,수성구,0.0
2024-12-30,중구,0.0
2024-12-31,군위군,0.0
2024-12-31,남구,0.0
2024-12-31,달서구,0.0
2024-12-31,달성군,0.0
2024-12-31,동구,0.0
2024-12-31,북구,0.0
2024-12-31,서구,0.0
2024-12-31,수성구,0.0
2024-12-31,중구,0.0
2025-01-01,군위군,0.0
2025-01-01,남구,0.0
2025-01-01,달서구,0.0
2025-01-01,달성군,0.0
2025-01-01,동구,0.0
2025-01-01,북구,0.0
2025-01-01,서구,0.0
2025-01-01,수성구,0.0
2025-01-01,중구,0.0
2025-01-02,군위군,0.0
2025-01-02,남구,0.0
2025-01-02,달서구,0.0
2025-01-02,달성군,0.0
2025-01-02,동구,0.0
2025-01-02,북구,0.0
2025-01-02,서구,0.0
2025-01-02,수성구,0.0
2025-01-02,중구,0.0
2025-01-03,군위군,0.0
2025-01-03,남구,0.0
2025-01-03,달서구,0.0
2025-01-03,달성군,0.0
2025-01-03,동구,0.0
2025-01-03,북구,0.0
2025-01-03,서구,0.0
2025-01-03,수성구,0.0
2025-01-03,중구,0.0
2025-01-04,군위군,0.0
2025-01-04,남구,0.0
2025-01-04,달서구,0.0
2025-01-04,달성군,0.0
2025-01-04,동구,0.0
2025-01-04,북구,0.0
2025-01-04,서구,0.0
2025-01-04,수성구,0.0
2025-01-04,중구,0.0
2025-01-05,군위군,0.0
2025-01-05,남구,0.0
2025-01-05,달서구,0.0
2025-01-05,달성군,0.0
2025-01-05,동구,0.0
2025-01-05,북구,0.0
2025-01-05,서구,0.0
2025-01-05,수성구,0.0
2025-01-05,중구,0.0
2025-01-06,군위군,0.0
2025-01-06,남구,0.0
2025-01-06,달서구,0.0
2025-01-06,달성군,0.0
2025-01-06,동구,0.0
2025-01-06,북구,0.0
2025-01-06,서구,0.0
2025-01-06,수성구,0.0
2025-01-06,중구,0.0
2025-01-07,군위군,0.0
2025-01-07,남구,0.0
2025-01-07,달서구,0.0
2025-01-07,달성군,0.0
2025-01-07,동구,0.0
2025-01-07,북구,0.0
2025-01-07,서구,0.0
2025-01-07,수성구,0.0
2025-01-07,중구,0.0
2025-01-08,군위군,0.0
2025-01-08,남구,0.0
2025-01-08,달서구,0.0
2025-01-08,달성군,0.0
2025-01-08,동구,0.0
2025-01-08,북구,0.0
2025-01-08,서구,0.0
2025-01-08,수성구,0.0
2025-01-08,중구,0.0
2025-01-09,군위군,0.0
2025-01-09,남구,0.0
2025-01-09,달서구,0.0
2025-01-09,달성군,0.0
2025-01-09,동구,0.0
2025-01-09,북구,0.0
2025-01-09,서구,0.0
2025-01-09,수성구,0.0
2025-01-09,중구,0.0
2025-01-10,군위군,0.0
2025-01-10,남구,0.0
2025-01-10,달서구,0.0
2025-01-10,달성군,0.0
2025-01-10,동구,0.0
2025-01-10,북구,0.0
2025-01-10,서구,0.0
2025-01-10,수성구,0.0
2025-01-10,중구,0.0
2025-01-11,군위군,0.0
2025-01-11,남구,0.0
2025-01-11,달서구,0.0
2025-01-11,달성군,0.0
2025-01-11,동구,0.0
2025-01-11,북구,0.0
2025-01-11,서구,0.0
2025-01-11,수성구,0.0
2025-01-11,중구,0.0
2025-01-12,군위군,0.0
2025-01-12,남구,0.0
2025-01-12,달서구,0.0
2025-01-12,달성군,0.0
2025-01-12,동구,0.0
2025-01-12,북구,0.0
2025-01-12,서구,0.0
2025-01-12,수성구,0.0
2025-01-12,중구,0.0
2025-01-13,군위군,0.0
2025-01-13,남구,0.0
2025-01-13,달서구,0.0
2025-01-13,달성군,0.0
2025-01-13,동구,0.0
2025-01-13,북구,0.0
2025-01-13,서구,0.0
2025-01-13,수성구,0.0
2025-01-13,중구,0.0
2025-01-14,군위군,0.0
2025-01-14,남구,0.0
2025-01-14,달서구,0.0
2025-01-14,달성군,0.0
2025-01-14,동구,0.0
2025-01-14,북구,0.0
2025-01-14,서구,0.0
2025-01-14,수성구,0.0
2025-01-14,중구,0.0
2025-01-15,군위군,0.0
2025-01-15,남구,0.0
2025-01-15,달서구,0.0
2025-01-15,달성군,0.0
2025-01-15,동구,0.0
2025-01-15,북구,0.0
2025-01-15,서구,0.0
2025-01-15,수성구,0.0
2025-01-15,중구,0.0
2025-01-16,군위군,0.0
2025-01-16,남구,0.0
2025-01-16,달서구,0.0
2025-01-16,달성군,0.0
2025-01-16,동구,0.0
2025-01-16,북구,0.0
2025-01-16,서구,0.0
2025-01-16,수성구,0.0
2025-01-16,중구,0.0
2025-01-17,군위군,0.0
2025-01-17,남구,0.0
2025-01-17,달서구,0.0
2025-01-17,달성군,0.0
2025-01-17,동구,0.0
2025-01-17,북구,0.0
2025-01-17,서구,0.0
2025-01-17,수성구,0.0
2025-01-17,중구,0.0
2025-01-18,군위군,0.0
2025-01-18,남구,0.0
2025-01-18,달서구,0.0
