행정구역,동읍면,연령,계,남자,여자
달성군,다사읍,20~24세,"3,918","2,137","1,781"
달성군,다사읍,25~29세,"4,397","2,267","2,130"
달성군,다사읍,30~34세,"5,946","3,023","2,923"
달성군,다사읍,35~39세,"7,002","3,595","3,407"
달성군,다사읍,40~44세,"9,406","4,705","4,701"
달성군,다사읍,45~49세,"8,333","4,247","4,086"
달성군,다사읍,50~54세,"7,492","3,799","3,693"
달성군,다사읍,55~59세,"6,706","3,138","3,568"
달성군,다사읍,60~64세,"6,066","2,926","3,140"
달성군,다사읍,65~69세,"4,491","2,132","2,359"
달성군,다사읍,70~74세,"2,848","1,352","1,496"
달성군,다사읍,75~79세,"1,808",837,971
달성군,다사읍,80~84세,"1,134",461,673
달성군,다사읍,85~89세,521,171,350
달성군,다사읍,90~94세,171,31,140
달성군,다사읍,95~99세,39,2,37
달성군,다사읍,100세이상,10,-,10
달성군,유가읍,0~4세,"1,474",721,753
달성군,유가읍,5~9세,"2,598","1,320","1,278"
달성군,유가읍,10~14세,"2,726","1,430","1,296"
달성군,유가읍,15~19세,"1,904",983,921
달성군,유가읍,20~24세,"1,141",634,507
달성군,유가읍,25~29세,"1,266",704,562
달성군,유가읍,30~34세,"2,013","1,052",961
달성군,유가읍,35~39세,"2,824","1,436","1,388"
달성군,유가읍,40~44세,"3,889","1,901","1,988"
달성군,유가읍,45~49세,"3,207","1,643","1,564"
달성군,유가읍,50~54세,"2,291","1,253","1,038"
달성군,유가읍,55~59세,"1,608",802,806
달성군,유가읍,60~64세,"1,389",669,720
달성군,유가읍,65~69세,"1,152",540,612
달성군,유가읍,70~74세,707,354,353
달성군,유가읍,75~79세,422,205,217
달성군,유가읍,80~84세,279,105,174
달성군,유가읍,85~89세,176,53,123
달성군,유가읍,90~94세,55,8,47
달성군,유가읍,95~99세,13,5,8
달성군,유가읍,100세이상,-,-,-
달성군,옥포읍,0~4세,703,374,329
달성군,옥포읍,5~9세,"1,130",590,540
달성군,옥포읍,10~14세,"1,059",545,514
달성군,옥포읍,15~19세,846,438,408
달성군,옥포읍,20~24세,727,384,343
달성군,옥포읍,25~29세,985,529,456
달성군,옥포읍,30~34세,"1,279",681,598
달성군,옥포읍,35~39세,"1,509",781,728
달성군,옥포읍,40~44세,"1,992","1,067",925
달성군,옥포읍,45~49세,"1,592",853,739
달성군,옥포읍,50~54세,"1,782",924,858
달성군,옥포읍,55~59세,"1,977",927,"1,050"
달성군,옥포읍,60~64세,"2,288","1,150","1,138"
달성군,옥포읍,65~69세,"2,017",985,"1,032"
달성군,옥포읍,70~74세,"1,319",652,667
달성군,옥포읍,75~79세,876,408,468
달성군,옥포읍,80~84세,585,229,356
달성군,옥포읍,85~89세,300,77,223
달성군,옥포읍,90~94세,95,21,74
달성군,옥포읍,95~99세,25,4,21
달성군,옥포읍,100세이상,2,-,2
달성군,현풍읍,0~4세,639,303,336
달성군,현풍읍,5~9세,"1,063",547,516
달성군,현풍읍,10~14세,"1,022",514,508
달성군,현풍읍,15~19세,842,444,398
달성군,현풍읍,20~24세,875,508,367
달성군,현풍읍,25~29세,"1,757","1,142",615
달성군,현풍읍,30~34세,"1,827","1,068",759
달성군,현풍읍,35~39세,"1,717",998,719
달성군,현풍읍,40~44세,"1,903","1,058",845
달성군,현풍읍,45~49세,"1,692",929,763
달성군,현풍읍,50~54세,"1,486",791,695
달성군,현풍읍,55~59세,"1,497",779,718
달성군,현풍읍,60~64세,"1,551",781,770
달성군,현풍읍,65~69세,"1,469",709,760
달성군,현풍읍,70~74세,907,419,488
달성군,현풍읍,75~79세,666,271,395
달성군,현풍읍,80~84세,439,148,291
달성군,현풍읍,85~89세,293,74,219
달성군,현풍읍,90~94세,95,24,71
달성군,현풍읍,95~99세,17,5,12
달성군,현풍읍,100세이상,2,-,2
달성군,가창면,0~4세,79,38,41
달성군,가창면,5~9세,141,72,69
달성군,가창면,10~14세,260,137,123
달성군,가창면,15~19세,210,117,93
달성군,가창면,20~24세,227,132,95
달성군,가창면,25~29세,226,137,89
달성군,가창면,30~34세,202,116,86
달성군,가창면,35~39세,219,105,114
달성군,가창면,40~44세,329,165,164
달성군,가창면,45~49세,395,207,188
달성군,가창면,50~54세,517,287,230
달성군,가창면,55~59세,610,322,288
달성군,가창면,60~64세,754,382,372
달성군,가창면,65~69세,906,453,453
달성군,가창면,70~74세,661,325,336
달성군,가창면,75~79세,515,257,258
달성군,가창면,80~84세,363,136,227
달성군,가창면,85~89세,262,78,184
달성군,가창면,90~94세,129,25,104
달성군,가창면,95~99세,34,3,31
달성군,가창면,100세이상,5,2,3
달성군,하빈면,0~4세,19,7,12
달성군,하빈면,5~9세,28,14,14
달성군,하빈면,10~14세,55,35,20
달성군,하빈면,15~19세,53,26,27
달성군,하빈면,20~24세,67,36,31
달성군,하빈면,25~29세,89,61,28
달성군,하빈면,30~34세,111,73,38
달성군,하빈면,35~39세,93,52,41
달성군,하빈면,40~44세,104,67,37
달성군,하빈면,45~49세,138,89,49
달성군,하빈면,50~54세,214,131,83
달성군,하빈면,55~59세,390,226,164
달성군,하빈면,60~64세,530,323,207
달성군,하빈면,65~69세,454,261,193
달성군,하빈면,70~74세,297,162,135
달성군,하빈면,75~79세,216,108,108
달성군,하빈면,80~84세,204,63,141
달성군,하빈면,85~89세,148,44,104
달성군,하빈면,90~94세,71,13,58
달성군,하빈면,95~99세,7,1,6
달성군,하빈면,100세이상,1,1,-
달성군,구지면,0~4세,"1,141",568,573
달성군,구지면,5~9세,"1,314",657,657
달성군,구지면,10~14세,"1,093",547,546
달성군,구지면,15~19세,580,293,287
달성군,구지면,20~24세,522,298,224
달성군,구지면,25~29세,"1,029",609,420
달성군,구지면,30~34세,"1,707",939,768
달성군,구지면,35~39세,"2,004","1,136",868
달성군,구지면,40~44세,"2,079","1,162",917
달성군,구지면,45~49세,"1,561",883,678
달성군,구지면,50~54세,"1,277",699,578
달성군,구지면,55~59세,"1,087",537,550
달성군,구지면,60~64세,"1,130",577,553
달성군,구지면,65~69세,910,439,471
달성군,구지면,70~74세,589,296,293
달성군,구지면,75~79세,395,190,205
달성군,구지면,80~84세,287,99,188
달성군,구지면,85~89세,234,60,174
달성군,구지면,90~94세,73,19,54
달성군,구지면,95~99세,7,-,7
달성군,구지면,100세이상,2,1,1
군위군,소계,0~4세,232,132,100
군위군,소계,5~9세,246,133,113
군위군,소계,10~14세,401,222,179
군위군,소계,15~19세,451,252,199
군위군,소계,20~24세,412,252,160
군위군,소계,25~29세,537,321,216
군위군,소계,30~34세,579,355,224
군위군,소계,35~39세,586,329,257
군위군,소계,40~44세,707,386,321
군위군,소계,45~49세,961,567,394
군위군,소계,50~54세,"1,402",804,598
군위군,소계,55~59세,"2,317","1,330",987
군위군,소계,60~64세,"3,003","1,645","1,358"
군위군,소계,65~69세,"3,153","1,715","1,438"
군위군,소계,70~74세,"2,354","1,184","1,170"
군위군,소계,75~79세,"1,814",883,931
군위군,소계,80~84세,"1,685",646,"1,039"
군위군,소계,85~89세,"1,154",354,800
군위군,소계,90~94세,403,88,315
군위군,소계,95~99세,63,15,48
군위군,소계,100세이상,3,-,3
군위군,군위읍,0~4세,113,63,50
군위군,군위읍,5~9세,158,87,71
군위군,군위읍,10~14세,276,148,128
군위군,군위읍,15~19세,288,176,112
군위군,군위읍,20~24세,226,140,86
군위군,군위읍,25~29세,299,164,135
군위군,군위읍,30~34세,267,157,110
군위군,군위읍,35~39세,280,159,121
군위군,군위읍,40~44세,365,180,185
군위군,군위읍,45~49세,516,277,239
군위군,군위읍,50~54세,611,335,276
군위군,군위읍,55~59세,817,455,362
군위군,군위읍,60~64세,865,465,400
군위군,군위읍,65~69세,822,434,388
군위군,군위읍,70~74세,606,290,316
군위군,군위읍,75~79세,487,240,247
군위군,군위읍,80~84세,423,164,259
군위군,군위읍,85~89세,271,87,184
군위군,군위읍,90~94세,87,17,70
군위군,군위읍,95~99세,25,7,18
군위군,군위읍,100세이상,1,-,1
군위군,소보면,0~4세,18,13,5
군위군,소보면,5~9세,9,5,4
군위군,소보면,10~14세,14,6,8
군위군,소보면,15~19세,20,8,12
군위군,소보면,20~24세,28,18,10
군위군,소보면,25~29세,38,27,11
군위군,소보면,30~34세,50,28,22
군위군,소보면,35~39세,47,26,21
군위군,소보면,40~44세,69,40,29
군위군,소보면,45~49세,70,46,24
군위군,소보면,50~54세,118,69,49
군위군,소보면,55~59세,225,141,84
군위군,소보면,60~64세,333,189,144
군위군,소보면,65~69세,322,179,143
군위군,소보면,70~74세,279,145,134
군위군,소보면,75~79세,198,103,95
군위군,소보면,80~84세,202,83,119
군위군,소보면,85~89세,154,50,104
군위군,소보면,90~94세,58,16,42
군위군,소보면,95~99세,11,3,8
군위군,소보면,100세이상,1,-,1
군위군,효령면,0~4세,30,18,12
군위군,효령면,5~9세,34,17,17
군위군,효령면,10~14세,37,21,16
군위군,효령면,15~19세,48,23,25
군위군,효령면,20~24세,64,39,25
군위군,효령면,25~29세,75,48,27
군위군,효령면,30~34세,97,63,34
군위군,효령면,35~39세,86,43,43
군위군,효령면,40~44세,84,47,37
군위군,효령면,45~49세,118,76,42
군위군,효령면,50~54세,224,142,82
군위군,효령면,55~59세,379,215,164
군위군,효령면,60~64세,523,289,234
군위군,효령면,65~69세,586,317,269
군위군,효령면,70~74세,432,230,202
군위군,효령면,75~79세,292,140,152
군위군,효령면,80~84세,288,107,181
군위군,효령면,85~89세,191,58,133
군위군,효령면,90~94세,68,12,56
군위군,효령면,95~99세,1,-,1
군위군,효령면,100세이상,-,-,-
군위군,부계면,0~4세,21,12,9
군위군,부계면,5~9세,18,10,8
군위군,부계면,10~14세,23,18,5
군위군,부계면,15~19세,26,19,7
군위군,부계면,20~24세,24,14,10
군위군,부계면,25~29세,41,25,16
군위군,부계면,30~34세,62,46,16
군위군,부계면,35~39세,51,26,25
군위군,부계면,40~44세,45,28,17
군위군,부계면,45~49세,58,36,22
군위군,부계면,50~54세,128,71,57
군위군,부계면,55~59세,246,131,115
군위군,부계면,60~64세,322,183,139
군위군,부계면,65~69세,301,154,147
군위군,부계면,70~74세,219,116,103
군위군,부계면,75~79세,170,82,88
군위군,부계면,80~84세,164,60,104
군위군,부계면,85~89세,110,35,75
군위군,부계면,90~94세,39,11,28
군위군,부계면,95~99세,8,1,7
군위군,부계면,100세이상,-,-,-
군위군,우보면,0~4세,16,7,9
군위군,우보면,5~9세,4,1,3
군위군,우보면,10~14세,10,5,5
군위군,우보면,15~19세,16,5,11
군위군,우보면,20~24세,22,11,11
군위군,우보면,25~29세,38,27,11
군위군,우보면,30~34세,29,14,15
군위군,우보면,35~39세,32,21,11
군위군,우보면,40~44세,42,30,12
군위군,우보면,45~49세,59,41,18
군위군,우보면,50~54세,97,58,39
군위군,우보면,55~59세,185,110,75
군위군,우보면,60~64세,280,140,140
군위군,우보면,65~69세,301,181,120
군위군,우보면,70~74세,228,111,117
군위군,우보면,75~79세,186,93,93
군위군,우보면,80~84세,180,68,112
군위군,우보면,85~89세,136,39,97
군위군,우보면,90~94세,51,11,40
군위군,우보면,95~99세,4,1,3
군위군,우보면,100세이상,1,-,1
군위군,의흥면,0~4세,15,7,8
군위군,의흥면,5~9세,12,4,8
군위군,의흥면,10~14세,24,11,13
군위군,의흥면,15~19세,35,14,21
군위군,의흥면,20~24세,30,20,10
군위군,의흥면,25~29세,23,14,9
군위군,의흥면,30~34세,41,22,19
군위군,의흥면,35~39세,40,21,19
군위군,의흥면,40~44세,57,34,23
군위군,의흥면,45~49세,71,41,30
군위군,의흥면,50~54세,110,71,39
군위군,의흥면,55~59세,209,122,87
군위군,의흥면,60~64세,303,163,140
군위군,의흥면,65~69세,372,187,185
군위군,의흥면,70~74세,281,129,152
군위군,의흥면,75~79세,230,109,121
군위군,의흥면,80~84세,195,74,121
군위군,의흥면,85~89세,157,51,106
군위군,의흥면,90~94세,45,12,33
군위군,의흥면,95~99세,7,3,4
군위군,의흥면,100세이상,-,-,-
군위군,산성면,0~4세,16,10,6
군위군,산성면,5~9세,7,5,2
군위군,산성면,10~14세,9,7,2
군위군,산성면,15~19세,13,4,9
군위군,산성면,20~24세,11,6,5
군위군,산성면,25~29세,7,5,2
군위군,산성면,30~34세,16,14,2
군위군,산성면,35~39세,27,16,11
군위군,산성면,40~44세,17,10,7
군위군,산성면,45~49세,27,19,8
군위군,산성면,50~54세,61,36,25
군위군,산성면,55~59세,133,81,52
군위군,산성면,60~64세,168,95,73
군위군,산성면,65~69세,198,115,83
군위군,산성면,70~74세,144,70,74
군위군,산성면,75~79세,119,54,65
군위군,산성면,80~84세,111,42,69
군위군,산성면,85~89세,80,16,64
군위군,산성면,90~94세,27,6,21
군위군,산성면,95~99세,3,-,3
군위군,산성면,100세이상,-,-,-
군위군,삼국유사면,0~4세,3,2,1
군위군,삼국유사면,5~9세,4,4,-
군위군,삼국유사면,10~14세,8,6,2
군위군,삼국유사면,15~19세,5,3,2
군위군,삼국유사면,20~24세,7,4,3
군위군,삼국유사면,25~29세,16,11,5
군위군,삼국유사면,30~34세,17,11,6
군위군,삼국유사면,35~39세,23,17,6
군위군,삼국유사면,40~44세,28,17,11
군위군,삼국유사면,45~49세,42,31,11
군위군,삼국유사면,50~54세,53,22,31
군위군,삼국유사면,55~59세,123,75,48
군위군,삼국유사면,60~64세,209,121,88
군위군,삼국유사면,65~69세,251,148,103
군위군,삼국유사면,70~74세,165,93,72
군위군,삼국유사면,75~79세,132,62,70
군위군,삼국유사면,80~84세,122,48,74
군위군,삼국유사면,85~89세,55,18,37
군위군,삼국유사면,90~94세,28,3,25
군위군,삼국유사면,95~99세,4,-,4
군위군,삼국유사면,100세이상,-,-,-
